Date,AAPL,MSFT,AMZN,TSLA,GOOGL,FB,NVDA,JPM,JNJ,HD,UNH,WMT,BAC,PG,V,MA,ADBE,PFE,NFLX,DIS,CSCO,ORCL,CRM,AVGO,KO,CSCO,COST,TMO,ACN,ABT,PEP,CVX,DHR,LLY,PYPL,ABBV,CMCSA,INTC,NKE,VZ,QCOM,WFC,MCD,INTU,MRK,TXN,LIN,MS,AMD,NEE,T,LOW,C,HON,UNP,TMUS,SCHW,MDT,PM,UPS,AMAT,BLK,GS,SBUX,AXP,FDX,BA,BMY,CVS,IBM,SPGI,NOW,AMT,AMGN,ISRG,PLD,MRNA,TGT,CAT,CHTR,GE,GM,DE,LRCX,ZTS,MMM,ADI,ANTM,ADP,COP,F,LMT,MU,SYK,BKNG,EL,GILD,MMC,MDLZ,PNC
23/03/2021,122.54,237.58,3137.5,662.1599,2041.33,290.6299,130.7074,149.46,160.35,289.98,368.5,133.94,36.9,132.6,208.15,355.27,460.2,35.36,535.0901,188.73,67.27,55.22,215,464.0601,51.39,50.01,340.3401,452.01,266.03,120.49,139.46,101.97,220.32,183.68,243.77,104.84,56.14,63.48,137.12,56.91,132.52,38.24,224.37,383.2,72.7254,178.78,267.8799,79.12,78.38,74.02,30,180.4,70.91,208.59,208.05,124.39,63.36,115.03,88.05,159.86,116.38,716.5701,331.77,106.25,136.08,266.8101,241.25,62.62,71.9,124.6108,346.8301,478.1699,229.85,245.04,236.94,105.2,136.52,188.92,218.25,645.45,101.28,56.16,357.49,544.4099,156.04,188.33,150.49,351.8301,184.04,51.71,12.21,353.6101,85.4,229.43,2215,281.28,64.5,116.93,58.6,169.4
24/03/2021,120.09,235.46,3087.07,630.27,2032.53,282.1399,126.4299,150.62,161.91,292.75,370.6001,133.11,36.9,132.56,208.07,359.6499,451.51,35.61,520.8101,184.72,66.83,56.34,209.53,457.27,51.52,49.65,338.04,445.3701,267.55,118.02,138.81,104.7,219.47,180.17,234.27,103.06,55.92,62.04,133.16,57.01,127.18,38.12,224.05,377.29,72.6968,178.9,269.77,79.33,76.48,72.83,29.99,180.68,70.08,212.22,212.9,122.36,64.12,115.96,88.55,159.91,121.1,722.75,328.6499,104.97,138.42,268.29,239.24,62.3,73.21,124.7636,351.79,472.3201,227,245.47,237.0232,103.82,131.61,188.28,221.23,651.5601,100,55.81,360.9099,552.45,155.43,190.69,150.44,360.8701,185.27,53.21,12.14,356.1201,83,233.81,2202.73,284.98,64.35,118,58.06,170.25
25/03/2021,120.59,232.34,3046.26,640.3899,2032.46,278.74,125.3524,152.55,161.97,297.1799,371.0901,134.01,37.66,133.48,207.97,358.3601,450.99,35.67,502.8601,186.91,68.63,56.18,205.44,461.7,52.02,50.51,346.3401,442.29,268.6101,119.05,139.63,105.07,218.69,183.09,234.24,103.88,56.3,62.02,128.64,57.38,127.28,39.3,224.2,372.3899,72.5347,178.49,273.3799,80.13,76.22,73.45,30.08,185.17,71.72,213.88,216.09,123.48,65.13,116.58,88.69,163.25,119.72,727.5,330.55,107.35,142.28,274.1799,247.19,62.79,74.07,127.1037,351.3,472.1799,227.22,246.25,234.8333,104.43,133.33,192.7,224.25,637.79,102.7999,56.6,366.8,548.03,152.88,193.1,149.9,366.8701,187,53.57,12.32,361.22,84.09,235.34,2268.91,286.1599,63.99,118.67,58.56,177
26/03/2021,121.21,236.48,3052.03,618.71,2024.73,283.02,128.3924,155.09,164.93,303.8101,376.48,135.13,38.68,135.45,213.53,366.1399,469.0901,36.25,508.05,185.92,70.25,57.71,209.09,482.04,53.04,52.57,352.02,460.0601,280.77,122.07,142.7,107.48,226.27,185.31,241.03,105.98,55.18,64.87,132.99,58.18,132.99,39.76,225.21,376.5801,73.7934,188.2,281.3999,79.98,77.41,74.06,30.31,191.61,73.02,218.53,222.92,122.99,65.71,118.56,90.58,167.98,128.64,756.8999,327.3899,109.9,143.73,281.3401,244.87,63.94,75.96,130.2653,359.55,495,238.82,252.86,243.5833,106.78,133.28,200.95,229.5,631.75,103.9199,56.52,372.29,584.23,156.15,194.88,157.11,371.3101,192.69,55.04,12.3,364.71,87.99,240.98,2323.53,292.3101,65.24,120.23,59.44,179.68
29/03/2021,121.39,235.24,3075.73,611.29,2045.79,290.8201,129.4824,152.68,166.04,302.2,379.0601,136.67,38.31,137.57,214.51,362.9099,469.3201,36.62,513.95,184.85,71.13,57.4,210.77,472.6201,53.85,52.52,356.1499,458.5701,279.54,122.23,144.81,106.92,226.88,186.34,235.67,106.73,55.19,64.5,133.49,58.83,131.27,38.44,227.35,374.6201,74.6611,186.18,281,77.88,77.14,74.8,30.56,188.62,71.58,218.88,222.98,123.46,64.11,119.16,90.99,168.14,125.71,757.8601,325.73,109.13,142.37,279.22,250.52,64.07,76.3,129.7686,361.74,485.3899,241.83,254.96,241.3166,106.77,123.42,198.21,230.22,636.6799,103.5999,55.94,367.97,570.29,158.39,195.74,153.85,369.3701,192.5,53.84,12.15,372.79,86.59,242.03,2351.36,290.53,66.19,121.88,60.18,174.49
30/03/2021,119.9,231.85,3055.29,635.6201,2046.47,288,128.7175,154.48,165.01,304.8201,373.5601,135.74,38.99,135.45,211.9,358.2,465.46,36.11,513.3899,185.53,70.55,56.69,210,456.1599,53.15,51.77,349.75,451.47,278.55,119.75,142.54,105.93,223,185.5,236.54,106.79,54.98,63.77,132.95,58.59,130.11,39.39,224.98,373.6599,73.3833,185.94,279.26,79.09,76,74.22,30.73,190.02,72.96,218.09,221.13,124.64,64.76,118.83,89.35,168.64,126.76,749.26,332.01,110.27,143.49,285.9199,252.01,63.31,76.08,128.6798,352.78,487.5701,237.15,249.75,242.1633,106.76,118.49,199.65,233.08,632.6899,106.4,58.51,373.9199,572.5601,157.04,194.64,152.61,364.0901,187.89,53.43,12.46,370.54,86.54,243.1,2334.89,295.1299,65.5,121.52,58.78,177.62
31/03/2021,122.15,235.77,3094.08,667.9299,2062.52,294.53,133.4824,152.23,164.35,305.25,372.0701,135.83,38.69,135.43,211.73,356.05,475.3701,36.23,521.6599,184.52,70.17,55.83,211.87,463.6599,52.71,51.71,352.48,456.3799,276.25,119.84,141.45,104.79,225.08,186.82,242.84,108.22,54.11,64,132.89,58.15,132.59,39.07,224.14,383.0601,73.5073,188.99,280.1399,77.66,78.5,75.61,30.27,190.18,72.75,217.07,220.41,125.29,65.18,118.13,88.74,169.99,133.6,753.96,327,109.27,141.44,284.04,254.72,63.13,75.23,127.2852,352.8701,500.1101,239.06,248.81,246.3132,106,130.95,198.07,231.87,617.02,105.0399,57.46,374.1399,595.24,157.48,192.68,155.08,358.95,188.47,52.97,12.25,369.5,88.21,243.58,2329.84,290.8501,64.63,121.8,58.53,175.41
01/04/2021,123,242.35,3161,661.75,2129.78,298.6599,138.1174,153.71,162.83,307.75,367.0701,135.62,39.49,134.28,216.86,363.3,483.3401,36.3,539.4199,188.97,71.81,57.39,218.72,475.95,52.51,51.98,354.9399,456.3,278.3401,118.94,141.28,105.75,225.08,185.24,247.54,108.52,54.75,64.55,132.53,58.3,137.79,39.63,225.21,395.23,73.5073,192.06,280.8401,78.22,81.09,75.77,30.47,191.32,73.14,216.8,220.21,127.65,66.44,118.19,88.06,171.28,141.52,766.8301,327.6399,109.38,144.57,283.54,252.96,62.93,74.3,127.2566,362.6499,507.01,240.06,249.17,249.2,108.5,132.55,200.72,232.74,608.5801,106.24,57.8,372.1201,639.3,157.89,192.7,160.38,353.76,189.4,54.02,12.17,371.02,92.41,242.95,2382.46,292.3301,66.44,123.15,58.44,177.41
02/04/2021,123,242.35,3161,661.75,2129.78,298.6599,138.1174,153.71,162.83,307.75,367.0701,135.62,39.49,134.28,216.86,363.3,483.3401,36.3,539.4199,188.97,71.81,57.39,218.72,475.95,52.51,51.98,354.9399,456.3,278.3401,118.94,141.28,105.75,225.08,185.24,247.54,108.52,54.75,64.55,132.53,58.3,137.79,39.63,225.21,395.23,73.5073,192.06,280.8401,78.22,81.09,75.77,30.47,191.32,73.14,216.8,220.21,127.65,66.44,118.19,88.06,171.28,141.52,766.8301,327.6399,109.38,144.57,283.54,252.96,62.93,74.3,127.2566,362.6499,507.01,240.06,249.17,249.2,108.5,132.55,200.72,232.74,608.5801,106.24,57.8,372.1201,639.3,157.89,192.7,160.38,353.76,189.4,54.02,12.17,371.02,92.41,242.95,2382.46,292.3301,66.44,123.15,58.44,177.41
05/04/2021,125.9,249.07,3226.73,691.05,2218.96,308.9099,139.875,153.62,163.43,315.3999,370.1799,139.43,39.8,136.45,219.04,368.3201,491.6201,36.28,540.6699,188.5,74.16,56.5,220.29,488.48,52.81,52.41,360.8201,465.3899,281.1299,119.86,143.16,104.51,226.53,184.89,251.02,106.14,54.8,66.54,135.12,58.87,140.33,39.48,228.85,402.1399,73.4215,196.93,285.3999,78,81.43,76.78,30.71,193.73,72.75,219.27,223.47,131.4,68.15,120.25,88.6,171.95,143.05,784.02,323.54,111.02,146.06,281.5701,259.3601,63.16,75.04,129.8355,367.1699,514.02,244.75,252.02,255.3099,108.37,129.91,205.35,233.71,605.5,107.6799,61.04,374.8101,660.8,158.41,194.97,163.49,354.8899,193.07,52.21,12.7,378.75,93.75,248.48,2409.18,295.27,66.34,124.89,58.82,178.76
06/04/2021,126.21,247.86,3223.82,691.6201,2209.26,306.26,138.6149,152.54,163.39,313.78,364.3701,140.1,39.69,136.5,218.65,369.5701,491.3401,36.05,544.53,189.73,74.28,56.34,221.09,483.8701,53.19,52.025,360.1201,468.74,281.6299,119.97,143.67,103.58,227.05,182.8,253.19,105.38,54.84,65.56,137.16,59.11,138.06,39.85,231.91,401.2,72.2677,194.59,284.1101,79.09,81.44,77.56,30.98,194.2,72.6,219.19,221.1,131.43,67.3,121.15,88.63,172.97,139.54,781.71,327.0601,113.15,146.15,282.1699,255.17,61.98,74.62,128.2022,365.8501,509.0801,243.58,249.1,255.6166,109.32,133.53,205.43,230.64,613.3899,107.1999,61.94,375.6101,652.48,155.9,194.84,161.71,352.27,189.41,52.58,12.92,378.97,93.49,248.39,2422,295,66.23,124.48,59.09,177.4
07/04/2021,127.9,249.9,3279.39,670.97,2239.03,313.0901,141.435,154.93,163.61,312.47,365.6399,139.8,40.05,136.74,219.27,371.0801,493.4099,35.91,546.99,187.56,74.07,56.59,220.79,482.46,53.28,51.77,358.8101,466.3799,282.5701,120.11,143.41,104.19,226.07,182.32,255.6,105.21,54.6,66.25,136.54,59,139.43,39.99,232.61,401.05,72.5824,193.09,281.3501,79.04,82.2,77.41,30.93,193.67,72.69,218.5,221.34,130.02,67.05,120.63,88.28,171.95,139.14,788,326.55,113.19,147.13,279.1101,252.58,62.06,74.49,128.8803,361.2,510.73,244.71,248.12,253.6732,109.63,131.47,204.45,230.41,611.6299,107.12,60.83,374.79,658.78,157.88,194.95,159.45,352.1899,185.81,52.38,12.73,380.1899,93.96,247.44,2410.64,295.1299,65.6,124.06,59.19,178.25
08/04/2021,130.36,253.25,3299.3,683.8,2250.43,313.02,143.17,155.12,162.97,314.4299,364.8899,139.71,39.7,137.26,220.7,377.74,499.8401,35.96,554.5801,187.32,75.28,56,224.45,485.48,53.12,51.91,361.22,471.51,284.4199,119.78,142.54,103.02,229.94,182.61,264.5,106.1,54.33,67.05,133.68,57.6,140.34,40.03,230.25,411.3201,71.9817,195.2,282.2,80.2,83.35,77.76,30,194.21,72.33,219.86,220.18,130.11,66.84,120.65,89.44,173.02,139.35,800.6001,331.1399,113.04,147.04,284.4399,254.95,61.91,73.79,129.0618,365.6101,524.04,241.11,246.88,256.7832,108.44,133.88,203.46,230.48,615.1599,107.5999,60.09,374.0701,668,160,195.72,162.12,352.8899,188.2,51.24,12.51,386.02,95.29,249.87,2427.99,298.5801,65.02,124.83,58.98,178.11
09/04/2021,132.995,255.85,3372.2,677.02,2270.67,312.46,144,156.28,161.25,319.23,376.3,139.78,39.99,136.37,222.52,380.0801,504.04,36.6,555.3101,187.89,75.58,55.87,231.28,485.0901,53.18,52.09,363.21,478.8799,287.71,120.9,142.57,102.92,232.36,184.49,266.77,107.54,53.57,68.26,135.45,57.49,140.57,40.5,231.48,417.6101,72.7635,195.43,284.8,80.72,82.76,77.94,30.04,198.51,72.42,226.98,223.24,129.03,67.57,122,91.07,175.94,138.91,808.3501,330.8101,113.18,147.78,286.5801,252.36,62.61,74.07,129.6445,369.1001,530,240.39,248.95,261.4932,109.51,140.92,205.36,230.75,614.24,108.8,60.16,377,662,159.85,198,161.24,361.01,189.44,51.23,12.51,386.23,95.3,253.32,2450.06,302.1201,65.11,126.18,58.85,180.21
12/04/2021,131.24,255.91,3379.39,701.98,2244.62,311.54,152.09,155.95,161.64,320.79,376.28,139.8,40.06,136.92,221.47,379.8401,506.03,36.97,552.78,186.49,76.12,55.5,228.76,483.6699,53.35,51.57,364.8101,475.98,287.54,121.04,143.02,101.78,234.84,181.82,269.03,108.25,53.32,65.405,136.64,57.54,137.44,40.77,230.96,415.9299,72.6777,192.43,285.4299,80.18,78.58,77.64,29.96,200.65,72.69,228.6,223.55,130.76,67.71,121.79,91.39,178.58,135,807.98,331.8401,113.81,147.57,290.79,249.52,62.69,74.46,128.5556,371.1101,537,241.5,248.94,259.7532,109.84,139.4,205.1,230.93,619.3,108.7199,59.66,378.26,650.27,162.51,197.83,159.73,359.4199,189.76,50.86,12.38,387.8501,95.59,251.83,2409.05,303.22,64.66,126.21,58.61,180.81
13/04/2021,134.43,258.49,3400,762.3201,2254.43,309.76,156.795,154.09,159.48,320.3999,374.5,139.37,39.32,135.11,221.02,378.1299,514.8601,37.16,553.73,185.49,76.67,55.71,232,484.96,53.09,51.66,365.21,484.8501,285.22,123.01,143.05,102.24,242.84,182.53,275.4299,108.22,53.875,65.22,133.54,57.62,137.3,39.79,231.32,418.9399,72.878,191.24,286.29,79.53,80.19,79.04,29.63,199.72,72.06,229,221.99,130.79,66.6,123.63,90.78,179.42,135.1,802.49,327.6799,115.36,145.99,290.8899,253.27,63.58,74.02,125.2985,372.97,548.9299,243.01,249.95,264.823,110.78,149.71,204.94,229.35,621.29,107.5199,58.49,378.6699,644.99,163.47,196.47,159.16,359.02,191.92,50.79,12.2,387.1101,92.15,253.57,2404.29,303,64.89,126.24,58.69,177.62
14/04/2021,132.03,255.59,3333,732.23,2241.91,302.8201,152.77,151.21,159.92,320.02,375.6299,139.32,39.88,135.6,221.98,378.3201,510.6299,37.17,540.02,187.46,76.82,57.32,228.02,477.3,53.08,51.37,363.1699,478.04,284.4399,121.5,142.11,104.27,237.3,183,267.21,105.9,53.3,64.19,132.26,57.7,134.75,41.99,230.31,411.29,72.8494,190.33,285.05,80.79,78.55,79.13,29.73,201.52,72.91,229.38,222.6,129.9,67.44,123.9,91.07,176.21,134.14,801.0701,335.3501,115.16,147.42,287.8101,252.43,63.81,75.08,126.6835,372.03,544.8401,241.68,249.62,261.9431,109.66,160.03,205.71,232.58,617.1001,109.4399,58.48,381.5,640.4299,163.08,196.75,158.46,362.6201,191.15,52.69,12.24,388.6699,90.67,252.29,2454.22,304.3899,65.3,125.44,58.32,179.34
15/04/2021,134.5,259.5,3379.09,738.8501,2285.25,307.8201,161.3724,152.17,160.39,322.74,390.01,140.16,38.74,137.24,226.28,386.49,523.25,37.6,549.22,185.93,78.29,56.98,233,480,53.33,51.64,368.8,494.3799,285.1499,123.94,142.31,103.42,242.59,185.92,274,106.89,54.14,65.02,133.67,57.7,137.84,42.24,231.28,417.5601,73.0973,193.17,287.97,80.82,83.01,80.18,29.75,204.57,72.54,229.84,223.1,131.47,65.5,125.85,91.83,179.64,134.41,817.8401,338.55,116.66,148.53,291.2,251.11,64.44,75.78,126.6357,375.0701,559.3501,247.16,255.13,268.2397,112.36,159.87,205.76,232.52,636,108.3999,58.61,382.1399,649.5,165.45,197.48,160.71,372.6001,191.89,51.9,12.24,390.6299,90.27,256.8501,2433.21,305.1299,65.77,126.96,58.71,174.79
16/04/2021,134.16,260.74,3399.44,739.78,2282.75,306.1799,159.125,153.3,162.24,328.0801,391.01,140.61,39.15,137.25,226.41,386.1699,525.0801,38.57,546.54,187.26,78.95,56.66,231.91,478.79,53.68,52.8,370.72,492.9199,286.96,124.35,144.16,102.96,243.06,189.25,269.8701,107.91,55.11,64.75,134.31,58.28,138.21,43.84,233.08,415.8201,73.8696,191.93,289.96,78.59,82.15,80.94,29.95,208.25,72.45,232.11,222.71,133.05,64.74,125.91,92.91,179.71,133.73,811.45,342.3101,118.34,149.99,287.5901,248.18,65.46,75.88,127.6004,378.0701,556.9099,248.62,255.71,270.8564,112.56,170.81,208.55,233.36,644.3701,107.12,58.71,383.0701,643.71,167.63,198.58,159.51,375.6201,192.94,51.09,12.23,391.8101,90.66,257.1299,2476.9,312.29,66.87,127.44,58.77,178.86
19/04/2021,134.84,258.74,3372.01,714.6299,2289.76,302.24,153.6174,152.65,162.69,326.8501,389.8401,139.71,39.17,136.61,225.79,382.1599,516.1699,38.93,554.4399,187.43,78.75,56.48,230.5,462,54,52.85,369.55,487.6399,286.54,124.53,144.75,103.26,241.99,189.64,267.9099,108.61,54.14,63.63,132.57,58.39,135.25,43.88,231.81,402.29,74.0508,187.06,288.45,80.03,81.11,79.79,29.99,204.01,72.13,230.97,223.47,131.99,65.88,126.13,91.67,178.06,130.89,811.0901,343.0901,117.6,148.54,283.25,244.15,65.6,75.75,127.1515,376.4399,549.3701,248.54,255.97,270.3965,112.25,161.91,208.65,232.39,644.4199,107.6799,57.88,380.72,621.73,168.1,198.59,156.91,379.6599,192.75,50.89,12.11,391.73,88.41,256.75,2456.2,309.1799,65.95,127.15,58.69,177.72
20/04/2021,133.11,258.26,3334.69,718.99,2279.01,302.6499,151.7125,149.27,166.48,323.96,396.53,140.79,38.08,137.75,223.28,376.6299,514.21,39.03,549.5701,182.79,79.24,55.29,227.96,457.26,54.17,51.79,371.73,482.3601,288.6001,120,145.71,101.33,241.85,190.61,264.4299,109.03,54.16,62.7,127.11,58.39,133.4,42.54,233.01,405.3701,74.9185,185.27,285.8401,77.29,79.27,80.53,29.89,202.77,69.79,227.33,220.67,130.55,63.69,128.28,94,179.69,128.59,804.96,331.8799,116.27,145.1,280.3401,234.06,66.08,75.91,131.9655,379.0601,540.78,252.67,259.1399,270.3699,114.75,156.78,207.27,227.63,652.46,104.48,55.77,370.27,613.03,168.74,198.3,154.47,381.8799,192.81,48.65,11.45,387.3301,87.48,258.4299,2345,309.4299,66.38,127.35,59.21,171.73
21/04/2021,133.5,260.5801,3362.02,744.1201,2278.35,301.47,153.6049,150.54,166.59,325.95,398.8101,141.2,38.72,136.85,227.45,383.1001,512.3401,39.53,508.8999,183.11,76.66,56,230.56,459.79,54.61,51.93,374.0901,480.4099,290.72,122.6,146.98,102.73,244.4,190.95,264.8899,110.8,54.655,63.7,129.9,58.14,136.19,43.24,232.26,408.95,75.5478,188.9,291.97,79.25,81.61,77.97,30.11,203.91,70.65,230.5,223.43,132.12,65.4,130.25,94.19,178.57,135.05,811.53,335.27,116.74,147.18,278.26,235.92,66.32,76.7,137.1139,382.76,546.47,252.18,258.78,297.1265,114.71,169.5,206.77,232.46,652.8999,106.8,57.49,375.6001,641.25,170.15,200.88,158.29,384.8401,194.31,50.04,11.73,387.24,89.49,263.8899,2357.73,309.8701,66.79,127.53,59.57,175.13
22/04/2021,131.94,257.1699,3309.04,719.6899,2252.52,296.52,148.5024,147.37,165.18,321.46,396.54,139.67,38.36,134.63,227.57,383.3601,507.29,38.64,508.78,182.76,74.87,55.27,231.35,455.1101,54.44,51.5,371.26,484.21,290.1599,123.5,146.07,100.95,252.92,187.05,262.27,110.05,54.4,62.57,129.18,57.28,132.97,42.7,232.96,406.78,74.3369,185.8,288.7,78.29,79.06,78.32,31.36,201.3,69.81,229.26,217.98,131.73,64.8,129.85,94.01,177.51,131.75,795.3201,330.8501,115.92,147.16,276.54,234.33,66.32,76.18,134.9456,383.3101,548.49,251.54,255.05,286.5532,114.68,168.1,205.57,228.89,657.6799,107.28,56.66,368.3601,614.54,169.07,200.9,155.37,379.78,194.83,49.46,11.94,380.0901,84.71,264.1699,2347.05,312.0901,65.64,126.91,59.55,173.84
23/04/2021,134.32,261.1499,3340.88,729.3999,2299.93,301.1299,152.6525,150.19,165.52,323.8899,400.3101,139.9,39.18,133.94,230,387.0601,515.8401,38.66,505.55,183.02,74.97,55.57,233.51,466.1299,54.47,51.91,373.28,488.0901,291.74,123.31,145.83,101.55,259.78,188.72,266.03,111.38,54.39,59.24,130.19,57.3,135.43,43.86,234.58,414.9199,74.2606,188.82,291.6001,80.95,82.76,78.24,31.4,200.93,71.38,224.5,223.54,133.32,67.14,131.2,94.61,178.96,134.86,813.1699,339.3501,117.56,144.33,277.74,238.38,66.01,76.05,136.0441,388.1399,552.7,254.04,257.03,291.8433,114.87,173.63,206.01,230.11,657.54,108.3999,57.53,376.27,627.49,170.54,202.2,159.02,381.95,195.86,49.72,12.22,377.29,86.03,267,2395.43,313.79,65.48,127.67,59.51,178.04
26/04/2021,134.72,261.55,3409,738.2,2309.93,303.04,154.78,150.56,164.12,319.99,395.8601,137.91,39.41,131.26,230.34,387.47,515.7,38.68,510.3,184.27,74.5,55.68,235.46,471.8501,53.66,51.64,368.52,494.04,289.52,122.58,143.36,101.52,258.1001,187.22,271.72,111.39,54.32,58.76,131.6,56.94,138.96,44.14,232.31,418.29,73.9268,191.36,289.52,81.52,85.41,77.93,30.91,199.19,72.2,221.52,224.59,132.5,67.77,130.12,94.39,175.81,137.3,818.3201,343.52,115.92,150.34,275.76,241.44,65.89,75.75,135.2226,383.9299,559.21,252.99,255.52,288.6465,115.22,177.61,203.63,230.56,652.5701,108.56,58.21,380.45,643.1699,169.8,199.63,160.64,377.51,195.14,50.25,12.27,371.98,87.84,265.28,2458.25,316.25,65.76,127.2,58.77,180.24
27/04/2021,134.39,261.97,3417.43,704.74,2290.98,303.5701,153.8174,151.25,163.18,320.5901,394.5,138.38,39.88,131.18,229.91,389.0701,517.3201,38.45,505.55,184.64,75.22,56.41,234.21,466.3501,53.58,51.37,370.21,490.22,290.25,121.7,142.89,102.7,258.02,182.21,268.8201,111.44,54.3,57.97,132.11,56.32,138.01,45.09,234.98,416.1201,73.7648,190.21,290.21,81.96,85.21,77.28,30.77,199.05,72.99,222.93,225.73,132.92,69.64,129.97,94.51,194.13,136.78,820.51,346.6299,116.15,150.36,287.51,242.47,65.96,75.11,135.6429,384.1399,562.6299,252.49,255.13,287.1265,114.85,183.41,204.36,230.34,653.52,107.9199,58.97,382.3601,644.8799,169.75,194.45,159.55,376.8601,195.89,51.3,12.49,373.22,89.46,265.03,2464.15,315.5,64.67,132.21,58.72,183.58
28/04/2021,133.58,254.56,3458.5,694.3999,2359.04,307.1001,152.7675,152.23,161.98,319.71,394.5901,137.89,40.03,131.4,233.45,395.6499,515.48,38.81,506.52,183.39,74.77,58.11,236.88,459.2,53.59,51.11,369.5901,485.8,290.27,121.45,141.83,105.22,258.3899,180.55,271.0901,111.93,54.1,57.62,130.71,56.43,136.57,45.08,232.41,415.8,73.5073,181.82,287.1399,82.73,84.02,77.09,30.96,196.06,72.91,222.87,226.19,132.08,69.86,131.2,94.15,198.37,135.69,816.28,348.1101,112.4,152.54,287.3899,235.46,66.03,75.4,136.5885,380.0801,557.24,251.95,236.71,289.5964,115.1,178.68,204.46,232.3,652.72,105.6,58.55,379.8,638.05,171.72,195.93,156.06,375.28,186.62,53.04,12.43,372.9399,86.03,259.5801,2505.1,315.5,64.44,134.01,60.88,185.26
29/04/2021,133.48,252.51,3471.31,677,2392.76,329.51,153.2475,155.19,164.2,325.3401,401.55,139.63,41.11,132.51,236.86,388.95,516.0901,38.6,509,185.33,75.87,58.94,234.36,466.29,54.26,51.46,373.54,464.3899,292.54,121.01,143.94,106.9,256.5801,182.2,267.8501,110.89,56.4,58.28,133.26,57.32,142.68,46.24,235.21,416.1499,70.2558,185.82,289.3401,83.64,83.91,77.22,31.34,198.44,73.84,223.9,224.48,134.01,71.71,131.5,95.09,203.72,135.39,827.3201,352.97,114.63,154.63,296.0601,235.94,62.89,76.37,137.7729,392.7,505,250.41,234.71,287.7397,116.27,175.67,207.38,227.47,669.97,105.68,56.57,376.3899,640.97,174.52,199.05,158.01,383.03,188.4,53.13,11.26,380.3501,88.06,263.4299,2501.43,316.75,63.84,135.98,60.91,189.17
30/04/2021,131.46,252.18,3467.42,709.4399,2353.5,325.0801,150.0949,153.81,162.73,323.6699,398.8,139.91,40.53,133.42,233.56,382.0601,508.3401,38.65,513.47,186.02,75.79,57.24,230.32,456.2,53.98,50.91,372.0901,470.23,289.97,120.08,144.16,103.07,253.94,182.77,262.29,111.5,56.15,57.53,132.62,57.79,138.8,45.05,236.08,412.1599,71.0377,180.51,285.8401,82.55,81.62,77.51,31.41,196.25,71.24,223.04,222.09,132.13,70.4,130.92,95,203.86,132.71,819.3,348.45,114.49,153.35,290.3101,234.31,62.42,76.4,135.5187,390.3899,506.3701,254.77,239.64,288.333,116.53,178.82,207.26,228.11,673.45,104.9599,57.22,370.8501,620.45,173.03,197.14,153.16,379.3899,186.99,51.14,11.54,380.5601,86.07,262.6299,2466.08,313.8,63.47,135.7,60.81,186.95
03/05/2021,132.54,251.86,3386.49,684.8999,2343.08,322.5801,148.3674,153.36,165.21,330.27,405.8999,142.12,40.56,135,232.61,379.3999,503.46,39.83,509.1101,185.51,77.33,58.82,223.76,450.1399,54.48,51.17,379.3201,467.3799,292.1699,119.53,145.79,105.53,254.67,185.92,259.0901,114.68,56.57,57.26,133.03,57.92,137.43,45.48,235.56,411.3401,72.4489,178.795,288.7,82.46,78.55,76.7,31.5,199.2,71.71,223.2,223.74,131.45,70.94,131.2,95.85,212.2,132.85,825.6201,350.1599,115.72,154.8,304.55,235.19,63.48,77.69,138.2601,393.8999,490.3201,252.42,245.38,289.1831,116.01,186.02,211.28,228.17,677.3101,107.5999,57.15,373.77,617.24,175.24,198.61,151.32,386.5801,191.46,52.74,11.63,385.3101,85.02,263.1001,2440.44,288.9299,65.8,135.3,61.41,188.12
04/05/2021,127.85,247.79,3311.87,673.6001,2306.83,318.3601,143.5125,155.48,167.77,332.77,411.3401,140.72,41,134.54,232.03,375.9099,490.7,39.95,503.1799,184.25,78.53,59.19,217.18,444.54,54.14,50.71,375.29,465.28,291.6001,117.54,143.96,106.11,256.03,188.2,250.16,113.9,56.63,56.9,131.55,58.6,134.12,45.74,233.86,397.6201,72.4584,179.03,283,82.64,78.61,75.69,32.02,200.3,72.33,225.43,225.67,128.48,70.09,128.5,94.91,214.31,128.72,836.4299,349.8401,114.11,154.53,304.28,233.63,63.95,81.12,139.2152,397.1299,483.3,248.88,247.36,282.9966,115.6,173.59,211.61,233.41,672.8601,104.9599,55.34,379.5801,606.29,173.77,199.38,151.91,391.6699,193.97,52.57,11.41,387.48,84.41,255.59,2382.94,302.1101,65.64,135.16,60.74,193.32
05/05/2021,128.1,246.47,3270.54,670.9399,2314.77,315.02,144.5849,157.52,167.07,332.05,412.5,140.6,41.39,133.46,229.21,369.1399,486.6899,39.97,496.0801,181.51,79.19,60.97,215.4,443.8301,54,51.13,372.5,467.77,289.52,118.51,143.89,108.96,254.5,192.81,247.4,115.78,56.41,56.85,132.21,58.69,134.65,45.94,235.04,392.04,74.0889,181.65,291.6101,84.51,77.83,73.78,32.03,200,73.71,226.19,223.56,134.13,70.98,127,95.44,214.52,130.29,851.01,357.6201,113.48,156.39,306.53,228.18,64.68,83.04,138.709,392.0601,479.97,248.6,249.35,279.4663,113.01,162.84,212.41,237.88,673.75,105.68,57.58,378.8601,611,173.86,201.44,153.93,389.1201,193.66,55.44,11.61,386.3701,85.15,253.07,2337.92,294.21,66.51,137.66,61.14,194.61
